635139902723631386;tPad;Normal;ThreeQuarters;0;0;3119.1784
635139903049350016;tPad;Normal;ThreeQuarters;0;1;4440.2539
635139903128624551;tPad;Normal;ThreeQuarters;0;2;4365.2497
635139903199988632;tPad;Normal;ThreeQuarters;1;0;888.0507
635139903277463064;tPad;Normal;ThreeQuarters;1;1;788.0451
635139903371028415;tPad;Normal;ThreeQuarters;1;2;2260.1292
635139903434052020;tPad;Normal;ThreeQuarters;2;0;4866.2783
635139903478064538;tPad;Normal;ThreeQuarters;2;1;3208.1835
635139903525297239;tPad;Normal;ThreeQuarters;2;2;3991.2283
635139903674475772;tPad;Clipped;Quarter;0;0;7469.4273
635139903721218445;tPad;Clipped;Quarter;0;1;3403.1946
635139903760380685;tPad;Clipped;Quarter;0;2;2572.1471
635139903814503781;tPad;Clipped;Quarter;1;0;4000.2288
635139903914659509;tPad;Clipped;Quarter;1;1;5979.342
635139903954861809;tPad;Clipped;Quarter;1;2;2724.1558
635139904052817411;tPad;Clipped;Quarter;2;0;4751.2717
635139904114420935;tPad;Clipped;Quarter;2;1;4796.2743
635139904204816105;tPad;Clipped;Quarter;2;2;6390.3655
635139904275180130;tPad;Normal;Half;0;0;4443.2541
635139904434709254;tPad;Normal;Half;0;1;3281.1876
635139904490892468;tPad;Normal;Half;0;2;4307.2464
635139904519694115;tPad;Normal;Half;1;0;1643.0939
635139904569496964;tPad;Normal;Half;1;1;3729.2133
635139904590858186;tPad;Normal;Half;1;2;712.0408
635139904603698920;tPad;Normal;Half;2;0;712.0407
635139904625850187;tPad;Normal;Half;2;1;1575.0901
635139904708494914;tPad;Normal;Half;2;2;2992.1711
635139904775128725;tPad;Clipped;Half;0;0;5383.3079
635139904849332970;tPad;Clipped;Half;0;1;3620.2071
635139904998971528;tPad;Clipped;Half;0;2;12035.6884
635139905063975246;tPad;Clipped;Half;1;0;5324.3045
635139905149650147;tPad;Clipped;Half;1;1;7315.4184
635139905222454311;tPad;Clipped;Half;1;2;5492.3142
635139905360492206;tPad;Clipped;Half;2;0;9615.55
635139905451247397;tPad;Clipped;Half;2;1;5899.3374
635139905496569989;tPad;Clipped;Half;2;2;2936.1679
635139905635487935;tPad;Normal;Quarter;0;0;2696.1542
635139905667489765;tPad;Normal;Quarter;0;1;2516.1439
635139905704861903;tPad;Normal;Quarter;0;2;3169.1813
635139905766685439;tPad;Normal;Quarter;1;0;3882.222
635139905835039349;tPad;Normal;Quarter;1;1;3139.1796
635139905860890827;tPad;Normal;Quarter;1;2;1256.0718
635139905915163932;tPad;Normal;Quarter;2;0;4139.2368
635139905966606874;tPad;Normal;Quarter;2;1;3792.2169
635139906020529958;tPad;Normal;Quarter;2;2;3620.207
635139906161128000;tPad;Clipped;ThreeQuarters;0;0;8284.4738
635139906202080342;tPad;Clipped;ThreeQuarters;0;1;2747.1571
635139906240802557;tPad;Clipped;ThreeQuarters;0;2;2411.1379
635139906333757874;tPad;Clipped;ThreeQuarters;1;0;6131.3507
635139906370239960;tPad;Clipped;ThreeQuarters;1;1;2803.1603
635139906458885031;tPad;Clipped;ThreeQuarters;1;2;8300.4748
635139906561040874;tPad;Clipped;ThreeQuarters;2;0;7003.4006
635139906606773489;tPad;Clipped;ThreeQuarters;2;1;2889.1652
635139906677997563;tPad;Clipped;ThreeQuarters;2;2;6317.3613
635139907162075251;Normal;Clipped;ThreeQuarters;0;0;45843.6221
635139907349155951;Normal;Clipped;ThreeQuarters;0;1;15047.8607
635139907511295225;Normal;Clipped;ThreeQuarters;0;2;14715.8417
635139907683955101;Normal;Clipped;ThreeQuarters;1;0;14923.8536
635139907841954138;Normal;Clipped;ThreeQuarters;1;1;9135.5226
635139908018534238;Normal;Clipped;ThreeQuarters;1;2;15073.8622
635139908203304806;Normal;Clipped;ThreeQuarters;2;0;12082.6911
635139908326591857;Normal;Clipped;ThreeQuarters;2;1;10567.6044
635139908472270190;Normal;Clipped;ThreeQuarters;2;2;12735.7285
635139908701743315;Normal;Normal;Quarter;0;0;15000.858
635139908752586223;Normal;Normal;Quarter;0;1;3555.2034
635139908813059682;Normal;Normal;Quarter;0;2;4715.2697
635139908903344846;Normal;Normal;Quarter;1;0;8163.4669
635139908944547202;Normal;Normal;Quarter;1;1;63513990894454.7
635139909045102954;Normal;Normal;Quarter;1;2;8951.512
635139909095515837;Normal;Normal;Quarter;2;0;4045.2313
635139909138098273;Normal;Normal;Quarter;2;1;3351.1917
635139909219582934;Normal;Normal;Quarter;2;2;7411.424
635139909429984968;Normal;Clipped;Half;0;0;20084.1488
635139909609745250;Normal;Clipped;Half;0;1;16135.923
635139909755173568;Normal;Clipped;Half;0;2;13694.7833
635139909965575602;Normal;Clipped;Half;1;0;9699.5548
635139910126614813;Normal;Clipped;Half;1;1;9955.5694
635139910611612553;Normal;Clipped;Half;1;2;22111.2647
635139911255169362;Normal;Clipped;Half;2;0;8831.5051
635139911338364121;Normal;Clipped;Half;2;1;7129.4078
635139911480922275;Normal;Clipped;Half;2;2;8850.5062
635139911610519687;Normal;Normal;Half;0;0;7319.4186
635139911721886057;Normal;Normal;Half;0;1;9155.5237
635139911767798683;Normal;Normal;Half;0;2;63513991176779.9
635139911852963554;Normal;Normal;Half;1;0;7731.4422
635139911887965556;Normal;Normal;Half;1;1;2704.1546
635139911920047391;Normal;Normal;Half;1;2;2444.1398
635139911985361127;Normal;Normal;Half;2;0;5583.3193
635139912079236496;Normal;Normal;Half;2;1;8650.4947
635139912167441541;Normal;Normal;Half;2;2;7983.4566
635139912362722711;Normal;Clipped;Quarter;0;0;18620.065
635139912523881929;Normal;Clipped;Quarter;0;1;12371.7077
635139912684321105;Normal;Clipped;Quarter;0;2;12279.7023
635139912973357637;Normal;Clipped;Quarter;1;0;27807.5905
635139913181629550;Normal;Clipped;Quarter;1;1;14714.8417
635139913338038496;Normal;Clipped;Quarter;1;2;11002.6293
635139913432633906;Normal;Clipped;Quarter;2;0;7948.4546
635139913567311609;Normal;Clipped;Quarter;2;1;9115.5213
635139913651676435;Normal;Clipped;Quarter;2;2;6592.3771
635139913809105439;Normal;Normal;ThreeQuarters;0;0;9323.5333
635139913918991724;Normal;Normal;ThreeQuarters;0;1;9295.5316
