599,530,463,0,0,0,0,0,1,0,0
598,529,463,0,0,0,0,0,1,0,0
598,529,463,0,0,0,0,0,1,0,0
598,529,463,0,0,0,0,0,1,0,0
598,529,463,0,0,0,0,0,1,0,0
598,529,463,0,0,0,0,0,1,0,0
598,528,462,0,0,0,0,0,1,0,0
598,529,462,0,0,0,0,0,1,0,0
598,528,462,0,0,0,0,0,1,0,0
598,529,462,0,0,0,0,0,1,0,0
598,529,462,0,0,0,0,0,1,0,0
598,529,462,0,0,0,0,0,1,0,0
598,529,462,0,0,0,0,0,1,0,0
599,530,462,0,0,0,0,0,1,0,0
599,530,462,0,0,0,0,0,1,0,0
599,529,462,0,0,0,0,0,1,0,0
599,530,461,0,0,0,0,0,1,0,0
599,530,461,0,0,0,0,0,1,0,0
599,529,461,0,0,0,0,0,1,0,0
599,529,461,0,0,0,0,0,1,0,0
599,529,461,0,0,0,0,0,1,0,0
599,529,461,0,0,0,0,0,1,0,0
599,529,460,0,0,0,0,0,1,0,0
599,528,460,0,0,0,0,0,1,0,0
598,528,460,0,0,0,0,0,1,0,0
598,528,460,0,0,0,0,0,1,0,0
598,528,460,0,0,0,0,0,1,0,0
598,528,460,0,0,0,0,0,1,0,0
598,528,460,0,0,0,0,0,1,0,0
598,527,460,0,0,0,0,0,1,0,0
598,527,460,0,0,0,0,0,1,0,0
598,527460,0,0,0,0,0,1,0,0
597,527,460,0,0,0,0,0,1,0,0
597,527,459,0,0,0,0,0,1,0,0
597,527,459,0,0,0,0,0,1,0,0
597,527,459,0,0,0,0,0,1,0,0
597,526,459,0,0,0,0,0,1,0,0
597,526,459,0,0,0,0,0,1,0,0
596,526,459,0,0,0,0,0,1,0,0
596,526,459,0,0,0,0,0,1,0,0
596,526,459,0,0,0,0,0,1,0,0
596,526,459,0,0,0,0,0,1,0,0
596,526,459,0,0,0,0,0,1,0,0
596,526,459,0,0,0,0,0,1,0,0
597,526,459,0,0,0,0,0,1,0,0
597,526,458,0,0,0,0,0,1,0,0
597,527,458,0,0,0,0,0,1,0,0
598,527,458,0,0,0,0,0,1,0,0
598,527,458,0,0,0,0,0,1,0,0
598,527,458,0,0,0,0,0,1,0,0
598,527,458,0,0,0,0,0,1,0,0
598,527,459,0,0,0,0,0,1,0,0
598,527,459,0,0,0,0,0,1,0,0
596,526,458,0,0,0,0,0,1,0,0
597,526,458,0,0,0,0,0,1,0,0
598,526,458,0,0,0,0,0,1,0,0
598,526,459,0,0,0,0,0,1,0,0
599,526,459,0,0,0,0,0,1,0,0
599,526,459,0,0,0,0,0,1,0,0
599,527,459,0,0,0,0,0,1,0,0
599,526,460,0,0,0,0,0,1,0,0
599,526,460,0,0,0,0,0,1,0,0
599,527,460,0,0,0,0,0,1,0,0
599,527,460,0,0,0,0,0,1,0,0
599,527,460,0,0,0,0,0,1,0,0
599,527,460,0,0,0,0,0,1,0,0
599,527,461,0,0,0,0,0,1,0,0
599,527,461,0,0,0,0,0,1,0,0
600,527,461,0,0,0,0,0,1,0,0
600,527,461,0,0,0,0,0,1,0,0
600,527,462,0,0,0,0,0,1,0,0
600,527,462,0,0,0,0,0,1,0,0
600,527,462,0,0,0,0,0,1,0,0
600,527,462,0,0,0,0,0,1,0,0
600,528,462,0,0,0,0,0,1,0,0
600,527,462,0,0,0,0,0,1,0,0
600,527,462,0,0,0,0,0,1,0,0
600,527,463,0,0,0,0,0,1,0,0
600,527,463,0,0,0,0,0,1,0,0
600,527,463,0,0,0,0,0,1,0,0
600,527,463,0,0,0,0,0,1,0,0
600,527,463,0,0,0,0,0,1,0,0
600,526,463,0,0,0,0,0,1,0,0
600,526,462,0,0,0,0,0,1,0,0
600,526,462,0,0,0,0,0,1,0,0
600,527,462,0,0,0,0,0,1,0,0
600,526,462,0,0,0,0,0,1,0,0
601,526,462,0,0,0,0,0,1,0,0
601,526,462,0,0,0,0,0,1,0,0
601,526,463,0,0,0,0,0,1,0,0
601,527,463,0,0,0,0,0,1,0,0
601,527,462,0,0,0,0,0,1,0,0
602,527,463,0,0,0,0,0,1,0,0
602,527,463,0,0,0,0,0,1,0,0
602,527,463,0,0,0,0,0,1,0,0
602,528,463,0,0,0,0,0,1,0,0
602,528,463,0,0,0,0,0,1,0,0
602,528,464,0,0,0,0,0,1,0,0
602,528,464,0,0,0,0,0,1,0,0
602,528,464,0,0,0,0,0,1,0,0
602,527,463,0,0,0,0,0,1,0,0
602,527,464,0,0,0,0,0,1,0,0
602,527,464,0,0,0,0,0,1,0,0
602,527,464,0,0,0,0,0,1,0,0
601,527,464,0,0,0,0,0,1,0,0
601,527,464,0,0,0,0,0,1,0,0
602,526,464,0,0,0,0,0,1,0,0
602,526,464,0,0,0,0,0,1,0,0
601,526,464,0,0,0,0,0,1,0,0
602,527,464,0,0,0,0,0,1,0,0
601,526,464,0,0,0,0,0,1,0,0
602,527,464,0,0,0,0,0,1,0,0
601,527,464,0,0,0,0,0,1,0,0
601,527,464,0,0,0,0,0,1,0,0
601,527,464,0,0,0,0,0,1,0,0
601,527,464,0,0,0,0,0,1,0,0
601,527,464,0,0,0,0,0,1,0,0
601,527,464,0,0,0,0,0,1,0,0
601,527,465,0,0,0,0,0,1,0,0
601,527,465,0,0,0,0,0,1,0,0
601,527,465,0,0,0,0,0,1,0,0
601,527,465,0,0,0,0,0,1,0,0
600,527,465,0,0,0,0,0,1,0,0
600,527,464,0,0,0,0,0,1,0,0
600,527,464,0,0,0,0,0,1,0,0
600,527,464,0,0,0,0,0,1,0,0
600,527,464,0,0,0,0,0,1,0,0
600,527,464,0,0,0,0,0,1,0,0
600,527,464,0,0,0,0,0,1,0,0
600,527,464,0,0,0,0,0,1,0,0
600,527,464,0,0,0,0,0,1,0,0
600,527,464,0,0,0,0,0,1,0,0
599,527,465,0,0,0,0,0,1,0,0
599,527,465,0,0,0,0,0,1,0,0
599,527,465,0,0,0,0,0,1,0,0
599,526,465,0,0,0,0,0,1,0,0
599,526,465,0,0,0,0,0,1,0,0
599,526,465,0,0,0,0,0,1,0,0
599,526,465,0,0,0,0,0,1,0,0
598,526,465,0,0,0,0,0,1,0,0
598,525,465,0,0,0,0,0,1,0,0
598,525,465,0,0,0,0,0,1,0,0
598,525,465,0,0,0,0,0,1,0,0
598,524,466,0,0,0,0,0,1,0,0
597,524,466,0,0,0,0,0,1,0,0
597,524,467,0,0,0,0,0,1,0,0
597,524,467,0,0,0,0,0,1,0,0
597,524,467,0,0,0,0,0,1,0,0
597,524,468,0,0,0,0,0,1,0,0
598,524,468,0,0,0,0,0,1,0,0
598,524,468,0,0,0,0,0,1,0,0
598,525,468,0,0,0,0,0,1,0,0
599,524,468,0,0,0,0,0,1,0,0
599,525,468,0,0,0,0,0,1,0,0
599,525,468,0,0,0,0,0,1,0,0
600,525,467,0,0,0,0,0,1,0,0
600,525,467,0,0,0,0,0,1,0,0
600,526,466,0,0,0,0,0,1,0,0
600,525,465,0,0,0,0,0,1,0,0
601,526,465,0,0,0,0,0,1,0,0
601,526,464,0,0,0,0,0,1,0,0
601,526,464,0,0,0,0,0,1,0,0
601,526,464,0,0,0,0,0,1,0,0
601,526,464,0,0,0,0,0,1,0,0
601,526,463,0,0,0,0,0,1,0,0
602,527,463,0,0,0,0,0,1,0,0
602,527,463,0,0,0,0,0,1,0,0
601,527,463,0,0,0,0,0,1,0,0
602,527,463,0,0,0,0,0,1,0,0
602,527,463,0,0,0,0,0,1,0,0
602,527,463,0,0,0,0,0,1,0,0
601,527,463,0,0,0,0,0,1,0,0
601,527,463,0,0,0,0,0,1,0,0
601,526,463,0,0,0,0,0,1,0,0
601,526,463,0,0,0,0,0,1,0,0
601,526,463,0,0,0,0,0,1,0,0
601,526,463,0,0,0,0,0,1,0,0
601,526,463,0,0,0,0,0,1,0,0
601,526,463,0,0,0,0,0,1,0,0
601,526,463,0,0,0,0,0,1,0,0
601,526,463,0,0,0,0,0,1,0,0
600,525,462,0,0,0,0,0,1,0,0
600,525,462,0,0,0,0,0,1,0,0
600,525,462,0,0,0,0,0,1,0,0
600,525,462,0,0,0,0,0,1,0,0
600,525,462,0,0,0,0,0,1,0,0
600,526,462,0,0,0,0,0,1,0,0
600,526,462,0,0,0,0,0,1,0,0
600,526,462,0,0,0,0,0,1,0,0
599,526,462,0,0,0,0,0,1,0,0
599,526,462,0,0,0,0,0,1,0,0
599,526,462,0,0,0,0,0,1,0,0
598,526,462,0,0,0,0,0,1,0,0
598,526,462,0,0,0,0,0,1,0,0
598,526,462,0,0,0,0,0,1,0,0
598,526,462,0,0,0,0,0,1,0,0
598,526,462,0,0,0,0,0,1,0,0
598,526,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,463,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,461,0,0,0,0,0,1,0,0
597,525,461,0,0,0,0,0,1,0,0
597,525,461,0,0,0,0,0,1,0,0
597,525,461,0,0,0,0,0,1,0,0
597,525,461,0,0,0,0,0,1,0,0
598,525,461,0,0,0,0,0,1,0,0
598,526,461,0,0,0,0,0,1,0,0
598,526,461,0,0,0,0,0,1,0,0
598,526,461,0,0,0,0,0,1,0,0
598,526,461,0,0,0,0,0,1,0,0
598,526,461,0,0,0,0,0,1,0,0
598,526,461,0,0,0,0,0,1,0,0
598,526,461,0,0,0,0,0,1,0,0
598,526,461,0,0,0,0,0,1,0,0
598,526,461,0,0,0,0,0,1,0,0
598,526,460,0,0,0,0,0,1,0,0
598,526,460,0,0,0,0,0,1,0,0
598,526,460,0,0,0,0,0,1,0,0
598,526,460,0,0,0,0,0,1,0,0
598,525,460,0,0,0,0,0,1,0,0
598,525,459,0,0,0,0,0,1,0,0
598,526,459,0,0,0,0,0,1,0,0
598,526,459,0,0,0,0,0,1,0,0
599,526,458,0,0,0,0,0,1,0,0
599,526,458,0,0,0,0,0,1,0,0
599,526,458,0,0,0,0,0,1,0,0
599,526,458,0,0,0,0,0,1,0,0
599,527,458,0,0,0,0,0,1,0,0
599,527,458,0,0,0,0,0,1,0,0
599,527,459,0,0,0,0,0,1,0,0
599,527,459,0,0,0,0,0,1,0,0
598,527,459,0,0,0,0,0,1,0,0
598,527,459,0,0,0,0,0,1,0,0
598,526,459,0,0,0,0,0,1,0,0
598,526,460,0,0,0,0,0,1,0,0
598,526,459,0,0,0,0,0,1,0,0
598,526,459,0,0,0,0,0,1,0,0
598,526,459,0,0,0,0,0,1,0,0
598,526,460,0,0,0,0,0,1,0,0
598,526,460,0,0,0,0,0,1,0,0
598,526,460,0,0,0,0,0,1,0,0
597,526,460,0,0,0,0,0,1,0,0
598,525,460,0,0,0,0,0,1,0,0
598,525,460,0,0,0,0,0,1,0,0
598,525,460,0,0,0,0,0,1,0,0
598,525,460,0,0,0,0,0,1,0,0
598,525,460,0,0,0,0,0,1,0,0
598,525,460,0,0,0,0,0,1,0,0
598,525,460,0,0,0,0,0,1,0,0
598,525,460,0,0,0,0,0,1,0,0
598,525,460,0,0,0,0,0,1,0,0
598,525,460,0,0,0,0,0,1,0,0
598,526,460,0,0,0,0,0,1,0,0
598,526,460,0,0,0,0,0,1,0,0
598,526,460,0,0,0,0,0,1,0,0
598,526,460,0,0,0,0,0,1,0,0
597,526,460,0,0,0,0,0,1,0,0
597,526,460,0,0,0,0,0,1,0,0
597,526,460,0,0,0,0,0,1,0,0
597,526,461,0,0,0,0,0,1,0,0
597,526,461,0,0,0,0,0,1,0,0
597,526,461,0,0,0,0,0,1,0,0
597,526,461,0,0,0,0,0,1,0,0
597,526,460,0,0,0,0,0,1,0,0
597,526,461,0,0,0,0,0,1,0,0
597,526,461,0,0,0,0,0,1,0,0
597,526,461,0,0,0,0,0,1,0,0
597,526,461,0,0,0,0,0,1,0,0
597,526,461,0,0,0,0,0,1,0,0
598,526,461,0,0,0,0,0,1,0,0
598,526,461,0,0,0,0,0,1,0,0
598,526,462,0,0,0,0,0,1,0,0
598,526,462,0,0,0,0,0,1,0,0
598,526,462,0,0,0,0,0,1,0,0
598,526,462,0,0,0,0,0,1,0,0
598,526,462,0,0,0,0,0,1,0,0
598,527,462,0,0,0,0,0,1,0,0
598,527,462,0,0,0,0,0,1,0,0
598,527,463,0,0,0,0,0,1,0,0
598,527,463,0,0,0,0,0,1,0,0
598,527,463,0,0,0,0,0,1,0,0
598,527,463,0,0,0,0,0,1,0,0
598,527,463,0,0,0,0,0,1,0,0
598,526,463,0,0,0,0,0,1,0,0
598,526,463,0,0,0,0,0,1,0,0
598,526,463,0,0,0,0,0,1,0,0
598,526,463,0,0,0,0,0,1,0,0
597,526,463,0,0,0,0,0,1,0,0
597,526,464,0,0,0,0,0,1,0,0
597,526,464,0,0,0,0,0,1,0,0
597,527,464,0,0,0,0,0,1,0,0
598,527,464,0,0,0,0,0,1,0,0
597,527,464,0,0,0,0,0,1,0,0
597,527,464,0,0,0,0,0,1,0,0
597,526,464,0,0,0,0,0,1,0,0
596,526,463,0,0,0,0,0,1,0,0
597,527,463,0,0,0,0,0,1,0,0
597,528,464,0,0,0,0,0,1,0,0
597,529,464,0,0,0,0,0,1,0,0
597,528,463,0,0,0,0,0,1,0,0
596,528,463,0,0,0,0,0,1,0,0
596,528,463,0,0,0,0,0,1,0,0
596,528,463,0,0,0,0,0,1,0,0
596,528,463,0,0,0,0,0,1,0,0
596,528,463,0,0,0,0,0,1,0,0
596,528,463,0,0,0,0,0,1,0,0
596,528,463,0,0,0,0,0,1,0,0
596,529,463,0,0,0,0,0,1,0,0
596,528,463,0,0,0,0,0,1,0,0
596,528,463,0,0,0,0,0,1,0,0
595,528,463,0,0,0,0,0,1,0,0
595,528,463,0,0,0,0,0,1,0,0
595,528,463,0,0,0,0,0,1,0,0
595,528,463,0,0,0,0,0,1,0,0
595,528,463,0,0,0,0,0,1,0,0
595,528,463,0,0,0,0,0,1,0,0
595,527,462,0,0,0,0,0,1,0,0
595,527,462,0,0,0,0,0,1,0,0
595,527,462,0,0,0,0,0,1,0,0
595,527,462,0,0,0,0,0,1,0,0
595,527,463,0,0,0,0,0,1,0,0
594,527,462,0,0,0,0,0,1,0,0
594,527,462,0,0,0,0,0,1,0,0
595,526,462,0,0,0,0,0,1,0,0
595,527,462,0,0,0,0,0,1,0,0
595,527,462,0,0,0,0,0,1,0,0
595,527,462,0,0,0,0,0,1,0,0
595,527,462,0,0,0,0,0,1,0,0
595,527,462,0,0,0,0,0,1,0,0
595,527,462,0,0,0,0,0,1,0,0
595,527,462,0,0,0,0,0,1,0,0
595,526,462,0,0,0,0,0,1,0,0
596,527,462,0,0,0,0,0,1,0,0
596,527,462,0,0,0,0,0,1,0,0
596,527,462,0,0,0,0,0,1,0,0
596,527,462,0,0,0,0,0,1,0,0
596,527,462,0,0,0,0,0,1,0,0
596,527,462,0,0,0,0,0,1,0,0
596,527,462,0,0,0,0,0,1,0,0
596,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
597,527,462,0,0,0,0,0,1,0,0
597,527,462,0,0,0,0,0,1,0,0
597,527,462,0,0,0,0,0,1,0,0
597,527,462,0,0,0,0,0,1,0,0
598,527,462,0,0,0,0,0,1,0,0
598,528,462,0,0,0,0,0,1,0,0
598,528,462,0,0,0,0,0,1,0,0
598,528,461,0,0,0,0,0,1,0,0
598,528,461,0,0,0,0,0,1,0,0
598,528,461,0,0,0,0,0,1,0,0
598,528,461,0,0,0,0,0,1,0,0
598,528,461,0,0,0,0,0,1,0,0
598,528,461,0,0,0,0,0,1,0,0
598,528,461,0,0,0,0,0,1,0,0
598,528,461,0,0,0,0,0,1,0,0
598,528,461,0,0,0,0,0,1,0,0
598,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
597,527,461,0,0,0,0,0,1,0,0
596,527,461,0,0,0,0,0,1,0,0
596,526,461,0,0,0,0,0,1,0,0
596,526,462,0,0,0,0,0,1,0,0
596,526,462,0,0,0,0,0,1,0,0
596,526,462,0,0,0,0,0,1,0,0
596,526,462,0,0,0,0,0,1,0,0
596,526,462,0,0,0,0,0,1,0,0
596,526,462,0,0,0,0,0,1,0,0
596,526,462,0,0,0,0,0,1,0,0
596,526,462,0,0,0,0,0,1,0,0
596,526,462,0,0,0,0,0,1,0,0
596,525,462,0,0,0,0,0,1,0,0
596,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
596,525,462,0,0,0,0,0,1,0,0
596,525,462,0,0,0,0,0,1,0,0
596,525,462,0,0,0,0,0,1,0,0
596,525,462,0,0,0,0,0,1,0,0
596,525,462,0,0,0,0,0,1,0,0
596,525,462,0,0,0,0,0,1,0,0
596,525,462,0,0,0,0,0,1,0,0
596,525,462,0,0,0,0,0,1,0,0
596,525,462,0,0,0,0,0,1,0,0
596,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,462,0,0,0,0,0,1,0,0
597,525,461,0,0,0,0,0,1,0,0
597,525,461,0,0,0,0,0,1,0,0
597,525,461,0,0,0,0,0,1,0,0
597,525,461,0,0,0,0,0,1,0,0
597,525,461,0,0,0,0,0,1,0,0
597,525,461,0,0,0,0,0,1,0,0
597,525,460,0,0,0,0,0,1,0,0
597,525,460,0,0,0,0,0,1,0,0
597,525,460,0,0,0,0,0,1,0,0
597,524,460,0,0,0,0,0,1,0,0
597,524,459,0,0,0,0,0,1,0,0
597,524,459,0,0,0,0,0,1,0,0
597,525,459,0,0,0,0,0,1,0,0
597,525,459,0,0,0,0,0,1,0,0
597,525,458,0,0,0,0,0,1,0,0
597,525,458,0,0,0,0,0,1,0,0
597,525,458,0,0,0,0,0,1,0,0
597,525,458,0,0,0,0,0,1,0,0
598,525,458,0,0,0,0,0,1,0,0
598,525,458,0,0,0,0,0,1,0,0
598,526,457,0,0,0,0,0,1,0,0
598,526,457,0,0,0,0,0,1,0,0
598,526,457,0,0,0,0,0,1,0,0
598,526,457,0,0,0,0,0,1,0,0
598,526,457,0,0,0,0,0,1,0,0
598,526,456,0,0,0,0,0,1,0,0
598,526,456,0,0,0,0,0,1,0,0
598,526,456,0,0,0,0,0,1,0,0
598,526,456,0,0,0,0,0,1,0,0
597,526,456,0,0,0,0,0,1,0,0
597,526,456,0,0,0,0,0,1,0,0
597,526,456,0,0,0,0,0,1,0,0
597,525,456,0,0,0,0,0,1,0,0
597,525,456,0,0,0,0,0,1,0,0
596,525,455,0,0,0,0,0,1,0,0
596,525,455,0,0,0,0,0,1,0,0
596,525,455,0,0,0,0,0,1,0,0
596,525,455,0,0,0,0,0,1,0,0
596,525,456,0,0,0,0,0,1,0,0
596,525,456,0,0,0,0,0,1,0,0
596,526,456,0,0,0,0,0,1,0,0
595,525,456,0,0,0,0,0,1,0,0
595,525,456,0,0,0,0,0,1,0,0
595,525,456,0,0,0,0,0,1,0,0
595,525,456,0,0,0,0,0,1,0,0
595,525,456,0,0,0,0,0,1,0,0
595,525,456,0,0,0,0,0,1,0,0
595,525,456,0,0,0,0,0,1,0,0
596,525,457,0,0,0,0,0,1,0,0
