635138256417378553;Normal;Clipped;Quarter;0;0;22034.2603
635138256587538286;Normal;Clipped;Quarter;0;1;14670.8392
635138256685303878;Normal;Clipped;Quarter;0;2;7768.4444
635138256832742311;Normal;Clipped;Quarter;1;0;11811.6756
635138256980580766;Normal;Clipped;Quarter;1;1;10979.628
635138257137779758;Normal;Clipped;Quarter;1;2;13451.7694
635138257262016864;Normal;Clipped;Quarter;2;0;10907.6239
635138257383693823;Normal;Clipped;Quarter;2;1;9971.5703
635138257474739031;Normal;Clipped;Quarter;2;2;8000.4576
635138257725093350;Normal;Clipped;Half;0;0;24314.3907
635138258039011305;Normal;Clipped;Half;0;1;26639.5237
635138258225171953;Normal;Clipped;Half;0;2;16427.9396
635138258381210878;Normal;Clipped;Half;1;0;12731.7282
635138258555860867;Normal;Clipped;Half;1;1;15144.8662
635138258741121464;Normal;Clipped;Half;1;2;16674.9538
635138258899520523;Normal;Clipped;Half;2;0;14026.8022
635138259039768545;Normal;Clipped;Half;2;1;12263.7014
635138259299803418;Normal;Clipped;Half;2;2;16184.9257
635138259450482037;Normal;Normal;ThreeQuarters;0;0;6515.3727
635138259612801321;Normal;Normal;ThreeQuarters;0;1;10275.5878
635138259987402747;Normal;Normal;ThreeQuarters;0;2;8346.4774
635138260067277315;Normal;Normal;ThreeQuarters;1;0;5396.3086
635138260150182057;Normal;Normal;ThreeQuarters;1;1;4930.282
635138260224606314;Normal;Normal;ThreeQuarters;1;2;5560.318
635138260278959423;Normal;Normal;ThreeQuarters;2;0;3435.1965
635138260362574205;Normal;Normal;ThreeQuarters;2;1;6249.3574
635138260497111900;Normal;Normal;ThreeQuarters;2;2;11102.635
635138260657551077;Normal;Clipped;ThreeQuarters;0;0;13659.7813
635138260865712983;Normal;Clipped;ThreeQuarters;0;1;12935.7399
635138260982309652;Normal;Clipped;ThreeQuarters;0;2;7996.4574
635138261090225825;Normal;Clipped;ThreeQuarters;1;0;8875.5077
635138261232153942;Normal;Clipped;ThreeQuarters;1;1;11288.6456
635138261402623693;Normal;Clipped;ThreeQuarters;1;2;13890.7945
635138261669668967;Normal;Clipped;ThreeQuarters;2;0;22700.2984
635138262209819862;Normal;Clipped;ThreeQuarters;2;1;44695.5565
635138262478305218;Normal;Clipped;ThreeQuarters;2;2;18376.051
635138262712898636;Normal;Normal;Half;0;0;10015.5728
635138262806934015;Normal;Normal;Half;0;1;6259.358
635138262898379245;Normal;Normal;Half;0;2;5607.3207
635138262999655038;Normal;Normal;Half;1;0;7231.4136
635138263070979117;Normal;Normal;Half;1;1;4843.277
635138263174945064;Normal;Normal;Half;1;2;5552.3176
635138263251099420;Normal;Normal;Half;2;0;5620.3215
635138263350415100;Normal;Normal;Half;2;1;7718.4415
635138263438130117;Normal;Normal;Half;2;2;6475.3704
635138264197913574;tPad;Normal;Quarter;0;0;15561.8901
635138264401805236;tPad;Normal;Quarter;0;1;6535.3738
635138264483209892;tPad;Normal;Quarter;0;2;3576.2045
635138264536882962;tPad;Normal;Quarter;1;0;3579.2047
635138264615437455;tPad;Normal;Quarter;1;1;4390.2511
635138264709482834;tPad;Normal;Quarter;1;2;5955.3406
635138264801968124;tPad;Normal;Quarter;2;0;5164.2954
635138264871402096;tPad;Normal;Quarter;2;1;4963.2839
635138264938405928;tPad;Normal;Quarter;2;2;4396.2515
635138265356039815;Normal;Normal;Quarter;0;0;39575.2636
635138265552161033;Normal;Normal;Quarter;0;1;5152.2947
635138265652796789;Normal;Normal;Quarter;0;2;7895.4516
635138265754402600;Normal;Normal;Quarter;1;0;6872.393
635138265853758283;Normal;Normal;Quarter;1;1;6420.3672
635138265937273060;Normal;Normal;Quarter;1;2;6243.3571
635138266014067452;Normal;Normal;Quarter;2;0;5503.3147
635138266136114433;Normal;Normal;Quarter;2;1;8219.4701
635138266219519203;Normal;Normal;Quarter;2;2;5505.3148
635138266510715859;tPad;Normal;Half;0;0;5984.3423
635138266590870444;tPad;Normal;Half;0;1;5431.3107
635138266657474253;tPad;Normal;Half;0;2;4310.2465
635138266746749359;tPad;Normal;Half;1;0;6445.3686
635138266804512663;tPad;Normal;Half;1;1;4473.2558
635138266877706850;tPad;Normal;Half;1;2;5715.3269
635138266943110590;tPad;Normal;Half;2;0;4056.232
635138267019144939;tPad;Normal;Half;2;1;6036.3452
635138267079628399;tPad;Normal;Half;2;2;3935.2251
635138267364264679;tPad;Clipped;ThreeQuarters;0;0;18376.051
635138268004221283;tPad;Clipped;ThreeQuarters;0;1;9747.5576
635138268089746174;tPad;Clipped;ThreeQuarters;0;2;5976.3418
635138268193262095;tPad;Clipped;ThreeQuarters;1;0;7771.4445
635138268285497371;tPad;Clipped;ThreeQuarters;1;1;6755.3864
635138268375942544;tPad;Clipped;ThreeQuarters;1;2;6104.3492
635138268469437891;tPad;Clipped;ThreeQuarters;2;0;7261.4153
635138268554982784;tPad;Clipped;ThreeQuarters;2;1;6396.3658
635138268629897069;tPad;Clipped;ThreeQuarters;2;2;5567.3184
635138268682260064;tPad;Normal;ThreeQuarters;0;0;3644.2084
635138268763174692;tPad;Normal;ThreeQuarters;0;1;3635.2079
635138268811857477;tPad;Normal;ThreeQuarters;0;2;3594.2056
635138268887771819;tPad;Normal;ThreeQuarters;1;0;3615.2068
635138268974416775;tPad;Normal;ThreeQuarters;1;1;4380.2506
635138269053031271;tPad;Normal;ThreeQuarters;1;2;5509.3151
635138269104974242;tPad;Normal;ThreeQuarters;2;0;3164.181
635138269153257004;tPad;Normal;ThreeQuarters;2;1;3620.2071
635138269215330554;tPad;Normal;ThreeQuarters;2;2;3871.2214
635138269445733732;tPad;Clipped;Half;0;0;20736.186
635138269570770884;tPad;Clipped;Half;0;1;6822.3902
635138269652685569;tPad;Clipped;Half;0;2;6779.3877
635138269747651001;tPad;Clipped;Half;1;0;6916.3956
635138269839486254;tPad;Clipped;Half;1;1;7015.4013
635138269934461686;tPad;Clipped;Half;1;2;6511.3724
635138270088850517;tPad;Clipped;Half;2;0;13114.7502
635138270212527590;tPad;Clipped;Half;2;1;10031.5737
635138270308283067;tPad;Clipped;Half;2;2;8055.4607
635138270453481372;tPad;Clipped;Quarter;0;0;13055.7467
635138270595379488;tPad;Clipped;Quarter;0;1;9329.5336
635138270703765688;tPad;Clipped;Quarter;0;2;7880.4508
635138270782520192;tPad;Clipped;Quarter;1;0;6339.3626
635138270834203148;tPad;Clipped;Quarter;1;1;3022.1728
635138270869805185;tPad;Clipped;Quarter;1;2;2184.125
635138270919278014;tPad;Clipped;Quarter;2;0;2935.1679
635138270989212014;tPad;Clipped;Quarter;2;1;5241.2998
635138271034084581;tPad;Clipped;Quarter;2;2;2993.1712
