635135706643802411;Normal;Normal;ThreeQuarters;0;0;7690.4399
635135706751958597;Normal;Normal;ThreeQuarters;0;1;6835.391
635135706847564065;Normal;Normal;ThreeQuarters;0;2;5288.3025
635135706944739623;Normal;Normal;ThreeQuarters;1;0;5921.3387
635135707028884436;Normal;Normal;ThreeQuarters;1;1;4912.281
635135707143480991;Normal;Normal;ThreeQuarters;1;2;7355.4207
635135707229195893;Normal;Normal;ThreeQuarters;2;0;5035.288
635135707311840620;Normal;Normal;ThreeQuarters;2;1;4744.2713
635135707456238879;Normal;Normal;ThreeQuarters;2;2;5407.3093
635135707871232616;Normal;Clipped;Quarter;0;0;21559.2332
635135708250034282;Normal;Clipped;Quarter;0;1;27895.5956
635135708620225456;Normal;Clipped;Quarter;0;2;32322.8488
635135708897551318;Normal;Clipped;Quarter;1;0;23704.3558
635135709129624591;Normal;Clipped;Quarter;1;1;17684.0114
635135709324825756;Normal;Clipped;Quarter;1;2;15363.8787
635135709527147328;Normal;Clipped;Quarter;2;0;12603.7208
635135709776861611;Normal;Clipped;Quarter;2;1;16099.9208
635135709989633781;Normal;Clipped;Quarter;2;2;16028.9168
635135710219116907;Normal;Normal;Half;0;0;6879.3935
635135710348054282;Normal;Normal;Half;0;1;7435.4253
635135710427738839;Normal;Normal;Half;0;2;4900.2802
635135710549495803;Normal;Normal;Half;1;0;8068.4614
635135710651691649;Normal;Normal;Half;1;1;4690.2683
635135710734936410;Normal;Normal;Half;1;2;5336.3052
635135710844572681;Normal;Normal;Half;2;0;7239.4141
635135710952888876;Normal;Normal;Half;2;1;6955.3978
635135711073935800;Normal;Normal;Half;2;2;8244.4716
635135711275727342;Normal;Clipped;Half;0;0;12287.7029
635135711502130291;Normal;Clipped;Half;0;1;17841.0204
635135711656069096;Normal;Clipped;Half;0;2;12957.7412
635135711888682401;Normal;Clipped;Half;1;0;19211.0989
635135712032200609;Normal;Clipped;Half;1;1;11527.6593
635135712233202106;Normal;Clipped;Half;1;2;17050.9753
635135712450844554;Normal;Clipped;Half;2;0;17510.0015
635135712673357281;Normal;Clipped;Half;2;1;20267.1592
635135712805714852;Normal;Clipped;Half;2;2;10663.6099
635135712984755092;Normal;Normal;Quarter;0;0;6667.3813
635135713107472111;Normal;Normal;Quarter;0;1;9146.5231
635135713229839110;Normal;Normal;Quarter;0;2;6640.3798
