Reading,xRead,yRead,zRead,xAng,yAng,zAng,x,y,z,direction
4797,-0.0892857142857,0.392857142857,0.0,-29,76,-10,97.5,250.97,110.89,0.0
4798,-0.075,0.378571428571,0.00714285714286,-26,73,-8,96.25,252.9,109.6,0.0
4799,-0.0607142857143,0.367857142857,0.0214285714286,-23,71,-5,94.03,257.74,107.95,0.0
4800,-0.0607142857143,0.371428571429,0.00714285714286,-23,72,-8,96.34,250.82,107.72,0.0
4801,-0.0642857142857,0.378571428571,0.0107142857143,-24,73,-8,96.25,251.57,108.2,0.0
4802,-0.075,0.389285714286,0.0142857142857,-26,75,-7,95.33,254.93,109.12,0.0
4803,-0.0928571428571,0.4,0.0178571428571,-30,78,-6,94.4,258.69,111.04,0.0
4804,-0.103571428571,0.410714285714,0.025,-33,80,-4,92.86,263.09,112.42,0.0
4805,-0.103571428571,0.414285714286,0.0357142857143,-33,81,-2,91.41,266.53,112.17,0.0
4806,-0.0928571428571,0.410714285714,0.05,-30,80,1,89.28,271.91,110.56,0.0
4807,-0.0714285714286,0.414285714286,0.0678571428571,-26,81,5,86.47,280.89,107.8,0.0
4808,-0.0678571428571,0.417857142857,0.0714285714286,-25,82,6,85.82,283.5,106.96,0.0
4809,-0.0607142857143,0.417857142857,0.0714285714286,-23,82,6,85.82,284.62,105.67,0.0
4810,-0.0571428571429,0.417857142857,0.0678571428571,-22,82,5,86.51,282.8,105.02,0.0
4811,-0.0571428571429,0.417857142857,0.0642857142857,-22,82,4,87.21,280.3,105.02,0.0
4812,-0.0571428571429,0.417857142857,0.0642857142857,-22,82,4,87.21,280.3,105.02,0.0
4813,-0.0642857142857,0.421428571429,0.0678571428571,-24,82,5,86.51,281.77,106.31,0.0
4814,-0.0678571428571,0.417857142857,0.0678571428571,-25,82,5,86.51,281.31,106.96,0.0
4815,-0.0607142857143,0.421428571429,0.0714285714286,-23,82,6,85.82,284.62,105.67,0.0
4816,-0.0571428571429,0.421428571429,0.075,-22,82,7,85.12,287.65,105.02,0.0
4817,-0.0535714285714,0.421428571429,0.075,-22,82,7,85.12,287.65,105.02,0.0
4818,-0.0571428571429,0.417857142857,0.075,-22,82,7,85.12,287.65,105.02,0.0
4819,-0.0607142857143,0.417857142857,0.075,-23,82,7,85.12,286.93,105.67,0.0
4820,-0.0642857142857,0.421428571429,0.0785714285714,-24,82,7,85.12,286.26,106.31,0.0
4821,-0.0607142857143,0.425,0.0785714285714,-23,83,7,85.18,286.93,105.49,0.0
4822,-0.0607142857143,0.421428571429,0.075,-23,82,7,85.12,286.93,105.67,0.0
4823,-0.0607142857143,0.425,0.0821428571429,-23,83,8,84.49,289.18,105.49,0.0
4824,-0.0642857142857,0.425,0.0821428571429,-24,83,8,84.49,288.43,106.13,0.0
4825,-0.0642857142857,0.421428571429,0.0821428571429,-24,82,8,84.43,288.43,106.31,0.0
4826,-0.0642857142857,0.421428571429,0.0821428571429,-24,82,8,84.43,288.43,106.31,0.0
4827,-0.0642857142857,0.421428571429,0.0785714285714,-24,82,7,85.12,286.26,106.31,0.0
4828,-0.0607142857143,0.421428571429,0.0821428571429,-23,82,8,84.43,289.18,105.67,0.0
4829,-0.0571428571429,0.421428571429,0.0785714285714,-22,82,7,85.12,287.65,105.02,0.0
4830,-0.0571428571429,0.421428571429,0.0785714285714,-22,82,7,85.12,287.65,105.02,0.0
4831,-0.0607142857143,0.417857142857,0.0785714285714,-23,82,7,85.12,286.93,105.67,0.0
4832,-0.0571428571429,0.421428571429,0.075,-22,82,7,85.12,287.65,105.02,0.0
4833,-0.05,0.407142857143,0.0785714285714,-21,79,7,84.94,288.43,104.89,0.0
4834,-0.0464285714286,0.403571428571,0.0821428571429,-20,79,8,84.22,291.8,104.21,0.0
4835,-0.0535714285714,0.410714285714,0.0642857142857,-22,80,4,87.14,280.3,105.38,0.0
4836,-0.0678571428571,0.425,0.0678571428571,-25,83,5,86.55,281.31,106.76,0.0
4837,-0.0785714285714,0.435714285714,0.0642857142857,-27,86,4,87.34,278.43,107.43,0.0
4838,-0.075,0.442857142857,0.0714285714286,-26,87,6,86.05,282.99,106.64,0.0
4839,-0.0642857142857,0.442857142857,0.075,-24,87,7,85.4,286.26,105.42,0.0
4840,-0.0535714285714,0.435714285714,0.0857142857143,-22,86,9,84.03,292.25,104.35,0.0
4841,-0.0535714285714,0.425,0.0964285714286,-22,83,11,82.45,296.57,104.85,0.0
4842,-0.0571428571429,0.417857142857,0.1,-22,82,12,81.67,298.61,105.02,0.0
4843,-0.0642857142857,0.410714285714,0.103571428571,-24,80,13,80.77,298.44,106.7,0.0
4844,-0.0678571428571,0.407142857143,0.107142857143,-25,79,14,79.95,299.25,107.56,0.0
4845,-0.0642857142857,0.410714285714,0.110714285714,-24,80,14,80.07,300.26,106.7,0.0
4846,-0.0607142857143,0.410714285714,0.114285714286,-23,80,15,79.38,303.11,106.04,0.0
4847,-0.0571428571429,0.410714285714,0.117857142857,-22,80,16,78.69,306.03,105.38,0.0
4848,-0.0607142857143,0.407142857143,0.117857142857,-23,79,16,78.55,304.82,106.23,0.0
4849,-0.0607142857143,0.4,0.114285714286,-23,78,15,79.11,303.11,106.43,0.0
4850,-0.0642857142857,0.396428571429,0.107142857143,-24,77,14,79.7,300.26,107.31,0.0
4851,-0.0678571428571,0.396428571429,0.0964285714286,-25,77,11,81.87,293.75,107.99,0.0
4852,-0.0714285714286,0.4,0.0892857142857,-26,78,10,82.69,291.04,108.43,0.0
4853,-0.0714285714286,0.403571428571,0.0821428571429,-26,79,8,84.22,287.1,108.22,0.0
4854,-0.0678571428571,0.414285714286,0.0785714285714,-25,81,7,85.06,285.64,107.15,0.0
4855,-0.0642857142857,0.425,0.075,-24,83,7,85.18,286.26,106.13,0.0
4856,-0.0607142857143,0.435714285714,0.0785714285714,-23,86,7,85.35,286.93,104.97,0.0
4857,-0.0607142857143,0.439285714286,0.0785714285714,-23,86,7,85.35,286.93,104.97,0.0
4858,-0.0607142857143,0.442857142857,0.0821428571429,-23,87,8,84.75,289.18,104.81,0.0
4859,-0.0607142857143,0.442857142857,0.0892857142857,-23,87,10,83.44,293.5,104.81,0.0
4860,-0.0642857142857,0.442857142857,0.0964285714286,-24,87,11,82.79,294.62,105.42,0.0
4861,-0.0678571428571,0.439285714286,0.1,-25,86,12,82.06,295.64,106.21,0.0
4862,-0.0678571428571,0.439285714286,0.103571428571,-25,86,13,81.4,297.47,106.21,0.0
4863,-0.0714285714286,0.435714285714,0.107142857143,-26,86,14,80.75,298.3,106.82,0.0
4864,-0.0678571428571,0.432142857143,0.107142857143,-25,85,14,80.65,299.25,106.39,0.0
4865,-0.0607142857143,0.432142857143,0.107142857143,-23,85,14,80.65,301.33,105.14,0.0
4866,-0.0607142857143,0.428571428571,0.107142857143,-23,84,14,80.54,301.33,105.31,0.0
4867,-0.0642857142857,0.421428571429,0.110714285714,-24,82,14,80.31,300.26,106.31,0.0
4868,-0.0678571428571,0.417857142857,0.110714285714,-25,82,14,80.31,299.25,106.96,0.0
4869,-0.0642857142857,0.407142857143,0.103571428571,-24,79,13,80.66,298.44,106.9,0.0
4870,-0.0535714285714,0.410714285714,0.107142857143,-22,80,14,80.07,302.47,105.38,0.0
4871,-0.05,0.407142857143,0.1,-21,79,12,81.36,299.74,104.89,0.0
4872,-0.0535714285714,0.407142857143,0.0964285714286,-22,79,11,82.07,296.57,105.56,0.0
4873,-0.0607142857143,0.407142857143,0.0964285714286,-23,79,11,82.07,295.56,106.23,0.0
4874,-0.0571428571429,0.407142857143,0.0928571428571,-22,79,10,82.79,294.44,105.56,0.0
4875,-0.0464285714286,0.407142857143,0.0892857142857,-20,79,10,82.79,296.57,104.21,0.0
4876,-0.0428571428571,0.403571428571,0.0928571428571,-19,79,10,82.79,297.76,103.52,0.0
4877,-0.0392857142857,0.4,0.0928571428571,-18,78,10,82.69,299.05,102.99,0.0
4878,-0.0392857142857,0.396428571429,0.0964285714286,-18,77,11,81.87,301.43,103.16,0.0
4879,-0.0428571428571,0.392857142857,0.0857142857143,-19,76,9,83.25,295.35,104.04,0.0
4880,-0.0464285714286,0.4,0.0821428571429,-20,78,8,84.14,291.8,104.38,0.0
4881,-0.0464285714286,0.403571428571,0.075,-20,79,7,84.94,289.29,104.21,0.0
4882,-0.0428571428571,0.410714285714,0.075,-19,80,7,85,290.22,103.36,0.0
4883,-0.0357142857143,0.414285714286,0.0678571428571,-18,81,5,86.47,285.52,102.53,0.0
4884,-0.0357142857143,0.417857142857,0.0642857142857,-18,82,4,87.21,282.53,102.38,0.0
4885,-0.0392857142857,0.425,0.0571428571429,-18,83,3,87.93,279.46,102.24,0.0
4886,-0.0428571428571,0.428571428571,0.0607142857143,-19,84,3,87.95,278.97,102.75,0.0
4887,-0.0428571428571,0.432142857143,0.0607142857143,-19,85,3,87.98,278.97,102.6,0.0
4888,-0.0392857142857,0.428571428571,0.0678571428571,-18,84,5,86.59,285.52,102.09,0.0
4889,-0.0357142857143,0.428571428571,0.0678571428571,-18,84,5,86.59,285.52,102.09,0.0
4890,-0.0357142857143,0.425,0.0678571428571,-18,83,5,86.55,285.52,102.24,0.0
4891,-0.0357142857143,0.421428571429,0.0678571428571,-18,82,5,86.51,285.52,102.38,0.0
4892,-0.0357142857143,0.417857142857,0.0678571428571,-18,82,5,86.51,285.52,102.38,0.0
4893,-0.0321428571429,0.417857142857,0.0642857142857,-17,82,4,87.21,283.24,101.71,0.0
4894,-0.025,0.417857142857,0.0607142857143,-15,82,3,87.9,281.31,100.37,0.0
4895,-0.0178571428571,0.417857142857,0.0607142857143,-14,82,3,87.9,282.09,99.69,0.0
4896,-0.0107142857143,0.414285714286,0.0607142857143,-12,81,3,87.88,284.04,98.43,0.0
4897,-0.00714285714286,0.410714285714,0.0571428571429,-11,80,3,87.85,285.26,97.83,0.0
4898,0.0,0.407142857143,0.0607142857143,-10,79,3,87.83,286.7,97.21,0.0
4899,0.00357142857143,0.407142857143,0.0642857142857,-9,79,4,87.1,293.96,96.5,0.0
4900,0.00714285714286,0.403571428571,0.0678571428571,-8,79,5,86.38,302.01,95.78,0.0
4901,0.0107142857143,0.403571428571,0.075,-8,79,7,84.94,311.19,95.78,0.0
4902,0.0142857142857,0.4,0.0785714285714,-7,78,7,84.87,315,95.13,0.0
4903,0.0142857142857,0.396428571429,0.075,-7,77,7,84.81,315,95.19,0.0
4904,0.0107142857143,0.385714285714,0.0642857142857,-8,75,4,86.95,296.57,96.09,0.0
4905,0.00714285714286,0.378571428571,0.0464285714286,-8,73,0,90,270,96.25,0.0
4906,0.00714285714286,0.375,0.0285714285714,-8,72,-4,93.18,243.43,96.34,0.0
4907,0.0464285714286,0.375,-0.00357142857143,0,72,-11,98.69,180,90,0.0
4908,0.0571428571429,0.371428571429,0.0,3,72,-10,97.91,163.3,87.61,0.0
4909,0.0607142857143,0.364285714286,-0.00714285714286,3,70,-11,98.93,164.74,87.55,0.0
4910,0.0571428571429,0.360714285714,-0.0142857142857,3,69,-13,100.67,167.01,87.51,0.0
4911,0.0571428571429,0.360714285714,-0.025,3,69,-15,102.26,168.69,87.51,0.0
4912,0.0535714285714,0.364285714286,-0.0321428571429,2,70,-17,103.65,173.29,88.36,0.0
4913,0.0464285714286,0.367857142857,-0.0428571428571,0,71,-19,104.98,180,90,0.0
4914,0.0428571428571,0.371428571429,-0.05,0,72,-21,106.26,180,90,0.0
4915,0.0392857142857,0.378571428571,-0.0571428571429,-1,73,-22,106.77,182.6,90.78,0.0
4916,0.0357142857143,0.378571428571,-0.0642857142857,-2,73,-24,108.2,184.76,91.57,0.0
4917,0.0321428571429,0.382142857143,-0.075,-3,74,-26,109.36,186.58,92.32,0.0
4918,0.0285714285714,0.385714285714,-0.0821428571429,-4,75,-28,110.47,188.13,93.05,0.0
4919,0.025,0.389285714286,-0.0892857142857,-4,75,-29,111.14,187.85,93.05,0.0
4920,0.0214285714286,0.389285714286,-0.1,-5,75,-32,113.11,188.88,93.81,0.0
4921,0.0214285714286,0.385714285714,-0.103571428571,-5,75,-33,113.75,188.62,93.81,0.0
4922,0.025,0.382142857143,-0.110714285714,-4,74,-34,114.68,186.71,93.09,0.0
4923,0.025,0.378571428571,-0.114285714286,-4,73,-35,115.62,186.52,93.14,0.0
4924,0.0285714285714,0.371428571429,-0.114285714286,-4,72,-35,115.92,186.52,93.18,0.0
4925,0.025,0.367857142857,-0.117857142857,-4,71,-36,116.89,186.34,93.22,0.0
4926,0.025,0.360714285714,-0.121428571429,-4,69,-36,117.55,186.34,93.32,0.0
4927,0.025,0.35,-0.125,-4,67,-37,118.91,186.17,93.42,0.0
4928,0.025,0.342857142857,-0.125,-4,65,-37,119.65,186.17,93.52,0.0
4929,0.025,0.339285714286,-0.121428571429,-4,64,-36,119.36,186.34,93.58,0.0
4930,0.0321428571429,0.332142857143,-0.121428571429,-3,63,-36,119.74,184.76,92.73,0.0
4931,0.0357142857143,0.325,-0.121428571429,-2,61,-36,120.55,183.18,91.88,0.0
4932,0.0392857142857,0.321428571429,-0.121428571429,-1,61,-36,120.55,181.59,90.94,0.0
4933,0.0428571428571,0.314285714286,-0.121428571429,0,59,-36,121.39,180,90,0.0
4934,0.0428571428571,0.307142857143,-0.117857142857,0,57,-36,122.28,180,90,0.0
4935,0.0428571428571,0.3,-0.114285714286,0,56,-35,122.01,180,90,0.0
4936,0.0464285714286,0.289285714286,-0.117857142857,0,54,-36,123.69,180,90,0.0
4937,0.05,0.282142857143,-0.114285714286,1,52,-35,123.94,178.36,88.9,0.0
4938,0.0571428571429,0.278571428571,-0.117857142857,3,51,-36,125.22,175.24,86.63,0.0
4939,0.0607142857143,0.275,-0.117857142857,3,50,-36,125.75,175.24,86.57,0.0
4940,0.0607142857143,0.271428571429,-0.125,3,50,-37,126.5,175.36,86.57,0.0
4941,0.0571428571429,0.267857142857,-0.132142857143,3,49,-39,128.52,175.6,86.5,0.0
4942,0.0464285714286,0.267857142857,-0.146428571429,0,49,-42,130.6,180,90,0.0
4943,0.0392857142857,0.271428571429,-0.15,-1,50,-43,130.7,181.33,91.15,0.0
4944,0.0357142857143,0.275,-0.157142857143,-2,50,-44,131.35,182.6,92.29,0.0
4945,0.0357142857143,0.275,-0.157142857143,-2,50,-44,131.35,182.6,92.29,0.0
4946,0.0392857142857,0.275,-0.164285714286,-1,50,-46,132.61,181.25,91.15,0.0
4947,0.0392857142857,0.275,-0.167857142857,-1,50,-47,133.23,181.22,91.15,0.0
4948,0.0357142857143,0.275,-0.175,-2,50,-48,133.83,182.39,92.29,0.0
4949,0.0357142857143,0.271428571429,-0.178571428571,-2,50,-49,134.42,182.34,92.29,0.0
4950,0.0357142857143,0.267857142857,-0.185714285714,-2,49,-51,136.15,182.25,92.34,0.0
4951,0.0285714285714,0.264285714286,-0.192857142857,-4,48,-52,137.29,184.4,94.76,0.0
4952,0.0285714285714,0.253571428571,-0.196428571429,-4,46,-53,139.04,184.32,94.97,0.0
4953,0.025,0.246428571429,-0.203571428571,-4,44,-54,140.83,184.24,95.19,0.0
4954,0.0285714285714,0.239285714286,-0.207142857143,-4,43,-55,141.98,184.16,95.31,0.0
4955,0.0285714285714,0.232142857143,-0.214285714286,-4,41,-57,144.27,184.01,95.57,0.0
4956,0.0321428571429,0.225,-0.217857142857,-3,39,-58,146.08,182.96,94.4,0.0
4957,0.0357142857143,0.217857142857,-0.214285714286,-2,38,-57,146.31,182.01,93.01,0.0
4958,0.0357142857143,0.207142857143,-0.214285714286,-2,36,-57,147.72,182.01,93.18,0.0
4959,0.0357142857143,0.203571428571,-0.207142857143,-2,35,-55,147.53,182.08,93.27,0.0
4960,0.0357142857143,0.196428571429,-0.2,-2,33,-54,148.57,182.12,93.47,0.0
4961,0.0321428571429,0.192857142857,-0.192857142857,-3,32,-52,148.39,183.3,95.36,0.0
4962,0.0285714285714,0.189285714286,-0.185714285714,-4,32,-51,147.89,184.48,97.13,0.0
4963,0.0214285714286,0.185714285714,-0.175,-5,31,-48,147.14,185.95,99.16,0.0
4964,0.0178571428571,0.182142857143,-0.160714285714,-6,30,-45,146.31,187.59,101.31,0.0
4965,0.0107142857143,0.178571428571,-0.160714285714,-8,29,-45,147.2,190.08,105.42,0.0
4966,0.00714285714286,0.175,-0.167857142857,-8,28,-47,149.22,189.66,105.95,0.0
4967,0.0,0.171428571429,-0.185714285714,-10,28,-51,151.23,191.09,109.65,0.0
4968,-0.00714285714286,0.171428571429,-0.203571428571,-11,28,-54,152.59,191.51,111.45,0.0
4969,-0.0142857142857,0.171428571429,-0.214285714286,-13,28,-57,153.84,192.85,114.9,0.0
4970,-0.0178571428571,0.167857142857,-0.225,-14,27,-59,155.41,193.35,117.41,0.0
4971,-0.0178571428571,0.167857142857,-0.232142857143,-14,27,-61,156.12,192.93,117.41,0.0
4972,-0.0142857142857,0.167857142857,-0.235714285714,-13,27,-62,156.47,191.84,115.71,0.0
4973,-0.0107142857143,0.164285714286,-0.235714285714,-12,26,-62,157.25,190.95,114.78,0.0
4974,-0.00357142857143,0.164285714286,-0.235714285714,-11,26,-62,157.25,190.06,112.93,0.0
4975,0.0,0.157142857143,-0.239285714286,-10,25,-62,158.04,189.16,111.8,0.0
4976,0.00357142857143,0.15,-0.242857142857,-9,23,-63,159.94,188.13,111.37,0.0
4977,0.00357142857143,0.142857142857,-0.246428571429,-9,21,-64,161.83,188,113.2,0.0
4978,0.00357142857143,0.135714285714,-0.25,-9,20,-65,162.9,187.88,114.23,0.0
4979,0.00357142857143,0.128571428571,-0.25,-9,18,-65,164.52,187.88,116.57,0.0
4980,0.0,0.117857142857,-0.246428571429,-10,16,-64,165.96,188.88,122.01,0.0
4981,0.0,0.110714285714,-0.242857142857,-10,14,-63,167.47,189.02,125.54,0.0
4982,-0.00357142857143,0.103571428571,-0.235714285714,-11,13,-62,168.16,190.06,130.24,0.0
4983,-0.00357142857143,0.0964285714286,-0.225,-11,11,-59,169.44,190.56,135,0.0
4984,-0.00357142857143,0.0928571428571,-0.217857142857,-11,10,-58,170.22,190.74,137.73,0.0
4985,-0.00357142857143,0.0857142857143,-0.214285714286,-11,9,-57,171.03,190.92,140.71,0.0
4986,-0.00714285714286,0.0821428571429,-0.217857142857,-11,8,-58,172.15,190.74,143.97,0.0
4987,-0.0178571428571,0.0785714285714,-0.225,-14,7,-59,173.23,193.35,153.43,0.0
4988,-0.025,0.0785714285714,-0.228571428571,-15,7,-60,173.35,194.04,154.98,0.0
4989,-0.0321428571429,0.075,-0.235714285714,-17,7,-62,173.56,195.33,157.62,0.0
4990,-0.0357142857143,0.075,-0.239285714286,-18,7,-62,173.56,196.19,158.75,0.0
4991,-0.0392857142857,0.0714285714286,-0.246428571429,-18,6,-64,174.64,195.71,161.57,0.0
4992,-0.0392857142857,0.0714285714286,-0.257142857143,-18,6,-66,174.81,195.26,161.57,0.0
4993,-0.0357142857143,0.0714285714286,-0.267857142857,-18,6,-69,175.03,194.62,161.57,0.0
4994,-0.0321428571429,0.0678571428571,-0.271428571429,-17,5,-69,175.86,193.84,163.61,0.0
4995,-0.0321428571429,0.0607142857143,-0.275,-17,3,-70,177.55,193.65,169.99,0.0
4996,-0.0321428571429,0.0535714285714,-0.271428571429,-17,2,-69,178.34,193.84,173.29,0.0
4997,-0.0321428571429,0.0428571428571,-0.271428571429,-17,0,-69,180,193.84,180,0.0
4998,-0.0285714285714,0.0321428571429,-0.271428571429,-16,-3,-69,182.49,193.06,190.62,0.0
4999,-0.025,0.025,-0.275,-15,-4,-70,183.27,192.09,194.93,0.0
5000,-0.0214285714286,0.0214285714286,-0.278571428571,-15,-5,-71,184.03,191.93,198.43,0.0
5001,-0.0178571428571,0.0214285714286,-0.285714285714,-14,-5,-72,183.97,191,199.65,0.0
5002,-0.0142857142857,0.0214285714286,-0.289285714286,-13,-5,-73,183.92,190.1,201.04,0.0
5003,-0.00714285714286,0.0178571428571,-0.289285714286,-11,-6,-73,184.7,188.57,208.61,0.0
5004,-0.00714285714286,0.0142857142857,-0.285714285714,-11,-7,-72,185.55,188.69,212.47,0.0
5005,-0.00714285714286,0.00714285714286,-0.282142857143,-11,-8,-72,186.34,188.69,216.03,0.0
5006,-0.00714285714286,-0.00357142857143,-0.275,-11,-11,-70,188.93,188.93,225,0.0
5007,-0.0107142857143,-0.0142857142857,-0.267857142857,-12,-13,-69,190.67,189.87,227.29,0.0
5008,-0.0142857142857,-0.025,-0.267857142857,-13,-15,-69,192.26,190.67,229.09,0.0
5009,-0.0178571428571,-0.0321428571429,-0.271428571429,-14,-17,-69,193.84,191.47,230.53,0.0
5010,-0.0142857142857,-0.0357142857143,-0.285714285714,-13,-18,-72,194.04,190.23,234.16,0.0
5011,-0.0178571428571,-0.0321428571429,-0.296428571429,-14,-17,-75,192.77,190.57,230.53,0.0
5012,-0.0214285714286,-0.025,-0.3,-15,-15,-76,191.16,191.16,225,0.0
5013,-0.0214285714286,-0.0178571428571,-0.307142857143,-15,-14,-77,190.3,191.02,223.03,0.0
5014,-0.0214285714286,-0.0142857142857,-0.314285714286,-15,-13,-79,189.34,190.75,220.91,0.0
5015,-0.0214285714286,-0.0142857142857,-0.321428571429,-15,-13,-80,189.23,190.62,220.91,0.0
5016,-0.0214285714286,-0.0142857142857,-0.317857142857,-15,-13,-80,189.23,190.62,220.91,0.0
5017,-0.0178571428571,-0.0178571428571,-0.321428571429,-14,-14,-80,189.93,189.93,225,0.0
5018,-0.0178571428571,-0.025,-0.325,-14,-15,-81,190.49,189.81,226.97,0.0
5019,-0.0142857142857,-0.0321428571429,-0.325,-13,-17,-81,191.85,189.12,232.59,0.0
5020,-0.0107142857143,-0.0392857142857,-0.310714285714,-12,-18,-78,192.99,188.75,236.31,0.0
5021,-0.0107142857143,-0.0428571428571,-0.289285714286,-12,-19,-73,194.59,189.34,237.72,0.0
5022,-0.00357142857143,-0.05,-0.271428571429,-11,-21,-69,196.93,189.06,242.35,0.0
5023,0.00357142857143,-0.0535714285714,-0.253571428571,-9,-22,-65,198.7,187.88,247.75,0.0
5024,0.0107142857143,-0.0571428571429,-0.232142857143,-8,-22,-61,199.83,187.47,250.02,0.0
5025,0.0107142857143,-0.0571428571429,-0.214285714286,-8,-22,-57,201.1,187.99,250.02,0.0
5026,0.00357142857143,-0.0607142857143,-0.203571428571,-9,-23,-54,203.07,189.46,248.63,0.0
5027,0.0107142857143,-0.0571428571429,-0.192857142857,-8,-22,-52,202.93,188.75,250.02,0.0
5028,0.0178571428571,-0.0535714285714,-0.196428571429,-6,-22,-53,202.54,186.46,254.74,0.0
5029,0.0214285714286,-0.0464285714286,-0.210714285714,-5,-20,-56,199.65,185.1,255.96,0.0
5030,0.0214285714286,-0.0392857142857,-0.217857142857,-5,-18,-58,197.24,184.93,254.48,0.0
5031,0.0214285714286,-0.0428571428571,-0.242857142857,-5,-19,-63,196.78,184.54,255.26,0.0
5032,0.00357142857143,-0.0571428571429,-0.275,-9,-22,-70,197.45,187.33,247.75,0.0
5033,-0.0107142857143,-0.0642857142857,-0.289285714286,-12,-24,-73,198.2,189.34,243.43,0.0
5034,-0.025,-0.075,-0.3,-15,-26,-76,198.89,191.16,240.02,0.0
5035,-0.0392857142857,-0.0821428571429,-0.310714285714,-18,-28,-78,199.75,192.99,237.26,0.0
5036,-0.0428571428571,-0.0821428571429,-0.314285714286,-19,-28,-79,199.52,193.52,235.84,0.0
5037,-0.0428571428571,-0.0821428571429,-0.317857142857,-19,-28,-80,199.29,193.36,235.84,0.0
5038,-0.0428571428571,-0.0857142857143,-0.310714285714,-19,-29,-78,200.39,193.69,236.77,0.0
5039,-0.0392857142857,-0.0892857142857,-0.303571428571,-18,-29,-76,200.89,193.32,238.17,0.0
5040,-0.0357142857143,-0.0928571428571,-0.296428571429,-18,-30,-75,201.8,193.5,239.04,0.0
5041,-0.0285714285714,-0.1,-0.278571428571,-16,-32,-71,204.26,192.7,243.43,0.0
5042,-0.0214285714286,-0.107142857143,-0.257142857143,-15,-33,-66,206.57,192.8,245.56,0.0
5043,-0.0178571428571,-0.110714285714,-0.242857142857,-14,-34,-63,208.35,192.53,247.62,0.0
5044,-0.0142857142857,-0.117857142857,-0.232142857143,-13,-36,-61,210.55,192.03,250.14,0.0
5045,-0.00714285714286,-0.121428571429,-0.221428571429,-11,-36,-58,211.83,190.74,253.01,0.0
5046,-0.00357142857143,-0.128571428571,-0.214285714286,-11,-38,-57,213.69,190.92,253.86,0.0
5047,0.00714285714286,-0.128571428571,-0.207142857143,-8,-38,-55,214.64,188.28,258.11,0.0
5048,0.0142857142857,-0.125,-0.207142857143,-7,-37,-55,213.93,187.25,259.29,0.0
5049,0.0142857142857,-0.121428571429,-0.214285714286,-7,-36,-57,212.28,187,259,0.0
5050,0.0178571428571,-0.117857142857,-0.221428571429,-6,-36,-58,211.83,185.91,260.54,0.0
5051,0.0142857142857,-0.117857142857,-0.232142857143,-7,-36,-61,210.55,186.55,259,0.0
5052,0.0107142857143,-0.117857142857,-0.235714285714,-8,-36,-62,210.14,187.35,257.47,0.0
5053,0.0107142857143,-0.121428571429,-0.235714285714,-8,-36,-62,210.14,187.35,257.47,0.0
5054,0.00714285714286,-0.121428571429,-0.239285714286,-8,-36,-62,210.14,187.35,257.47,0.0
5055,0.00357142857143,-0.125,-0.239285714286,-9,-37,-62,210.83,188.26,256.33,0.0
5056,-0.00357142857143,-0.132142857143,-0.246428571429,-11,-39,-64,211.36,189.75,254.25,0.0
5057,-0.0107142857143,-0.139285714286,-0.25,-12,-40,-65,211.61,190.46,253.3,0.0
5058,-0.0142857142857,-0.142857142857,-0.246428571429,-13,-41,-64,212.64,191.48,252.41,0.0
5059,-0.0142857142857,-0.15,-0.242857142857,-13,-43,-63,214.32,191.66,253.18,0.0
5060,-0.0142857142857,-0.153571428571,-0.239285714286,-13,-44,-62,215.36,191.84,253.54,0.0
5061,-0.0107142857143,-0.157142857143,-0.235714285714,-12,-44,-62,215.36,190.95,254.74,0.0
5062,-0.00714285714286,-0.164285714286,-0.232142857143,-11,-46,-61,217.02,190.22,256.55,0.0
5063,-0.00714285714286,-0.167857142857,-0.232142857143,-11,-47,-61,217.61,190.22,256.83,0.0
5064,-0.00714285714286,-0.171428571429,-0.232142857143,-11,-47,-61,217.61,190.22,256.83,0.0
5065,-0.00714285714286,-0.178571428571,-0.232142857143,-11,-49,-61,218.77,190.22,257.35,0.0
5066,-0.00357142857143,-0.182142857143,-0.228571428571,-11,-50,-60,219.81,190.39,257.59,0.0
5067,-0.00714285714286,-0.185714285714,-0.225,-11,-51,-59,220.84,190.56,257.83,0.0
5068,-0.00714285714286,-0.189285714286,-0.225,-11,-51,-59,220.84,190.56,257.83,0.0
5069,-0.0107142857143,-0.189285714286,-0.225,-12,-51,-59,220.84,191.5,256.76,0.0
5070,-0.0142857142857,-0.192857142857,-0.225,-13,-52,-59,221.39,192.43,255.96,0.0
5071,-0.0178571428571,-0.192857142857,-0.232142857143,-14,-52,-61,220.45,192.93,254.93,0.0
5072,-0.0178571428571,-0.196428571429,-0.235714285714,-14,-53,-62,220.53,192.72,255.2,0.0
5073,-0.0214285714286,-0.196428571429,-0.242857142857,-15,-53,-63,220.07,193.39,254.2,0.0
5074,-0.025,-0.192857142857,-0.242857142857,-15,-52,-63,219.54,193.39,253.91,0.0
5075,-0.025,-0.196428571429,-0.242857142857,-15,-53,-63,220.07,193.39,254.2,0.0
5076,-0.0285714285714,-0.196428571429,-0.239285714286,-16,-53,-62,220.53,194.47,253.2,0.0
5077,-0.025,-0.196428571429,-0.232142857143,-15,-53,-61,220.99,193.82,254.2,0.0
5078,-0.0214285714286,-0.2,-0.232142857143,-15,-54,-61,221.52,193.82,254.48,0.0
5079,-0.0178571428571,-0.203571428571,-0.232142857143,-14,-54,-61,221.52,192.93,255.47,0.0
