635140003701679225;tPad;Clipped;Quarter;0;0;12230.6995
635140003878199322;tPad;Clipped;Quarter;0;1;14239.8145
635140003996876110;tPad;Clipped;Quarter;0;2;10003.5722
635140004072710447;tPad;Clipped;Quarter;1;0;4435.2537
635140004208638222;tPad;Clipped;Quarter;1;1;10943.626
635140004326104941;tPad;Clipped;Quarter;1;2;9741.5572
635140004429950880;tPad;Clipped;Quarter;2;0;8743.5001
635140004541617267;tPad;Clipped;Quarter;2;1;9702.5549
635140004617431603;tPad;Clipped;Quarter;2;2;5975.3417
635140004789551448;tPad;Clipped;Half;0;0;16257.9299
635140004907748209;tPad;Clipped;Half;0;1;10443.5974
635140004998043373;tPad;Clipped;Half;0;2;7677.4391
635140005066627296;tPad;Clipped;Half;1;0;5687.3253
635140005133791138;tPad;Clipped;Half;1;1;5528.3163
635140005231066701;tPad;Clipped;Half;1;2;8491.4856
635140005354383755;tPad;Clipped;Half;2;0;10803.618
635140005459629774;tPad;Clipped;Half;2;1;9240.5285
635140005576626466;tPad;Clipped;Half;2;2;10407.5953
635140005748756312;tPad;Normal;ThreeQuarters;0;0;15572.8908
635140005850742145;tPad;Normal;ThreeQuarters;0;1;6427.3676
635140005938987192;tPad;Normal;ThreeQuarters;0;2;4904.2805
635140006011061314;tPad;Normal;ThreeQuarters;1;0;4742.2712
635140006044903250;tPad;Normal;ThreeQuarters;1;1;2084.1192
635140006135098409;tPad;Normal;ThreeQuarters;1;2;6491.3713
635140006215943033;tPad;Normal;ThreeQuarters;2;0;7028.402
635140006236394203;tPad;Normal;ThreeQuarters;2;1;957.0548
635140006359761259;tPad;Normal;ThreeQuarters;2;2;11625.665
635140006410014133;tPad;Clipped;ThreeQuarters;0;0;3989.2281
635140006456256778;tPad;Clipped;ThreeQuarters;0;1;2603.1489
635140006508469765;tPad;Clipped;ThreeQuarters;0;2;4305.2463
635140006613895795;tPad;Clipped;ThreeQuarters;1;0;9483.5425
635140006714291537;tPad;Clipped;ThreeQuarters;1;1;8307.4752
635140006802056557;tPad;Clipped;ThreeQuarters;1;2;7566.4328
635140006903252345;tPad;Clipped;ThreeQuarters;2;0;8290.4742
635140007013938676;tPad;Clipped;ThreeQuarters;2;1;9852.5636
635140007060931364;tPad;Clipped;ThreeQuarters;2;2;3299.1887
635140007237411458;tPad;Normal;Half;0;0;2695.1542
635140007265293052;tPad;Normal;Half;0;1;1715.0981
635140007356008241;tPad;Normal;Half;0;2;5731.3278
635140007448853552;tPad;Normal;Half;1;0;8387.4798
635140007513687260;tPad;Normal;Half;1;1;5403.3091
635140007532168317;tPad;Normal;Half;1;2;782.0447
635140007601292271;tPad;Normal;Half;2;0;6087.3482
635140007668286102;tPad;Normal;Half;2;1;5767.3298
635140007743210388;tPad;Normal;Half;2;2;6059.3466
635140008366086014;Normal;Normal;Quarter;0;0;18604.0641
635140008586398615;Normal;Normal;Quarter;0;1;15430.8826
635140008710645722;Normal;Normal;Quarter;0;2;10235.5855
635140008836442917;Normal;Normal;Quarter;1;0;10467.5987
635140008956359776;Normal;Normal;Quarter;1;1;9275.5305
635140009070596310;Normal;Normal;Quarter;1;2;8823.5047
635140009198883648;Normal;Normal;Quarter;2;0;11235.6427
635140009281488372;Normal;Normal;Quarter;2;1;6656.3807
635140009350002291;Normal;Normal;Quarter;2;2;5244.3
635140009724233696;tPad;Normal;Quarter;0;0;6231.3564
635140009789437425;tPad;Normal;Quarter;0;1;4073.233
635140009834229987;tPad;Normal;Quarter;0;2;879.0503
635140009859231417;tPad;Normal;Quarter;1;0;1083.0619
635140009928435375;tPad;Normal;Quarter;1;1;2356.1347
635140010000389491;tPad;Normal;Quarter;1;2;3399.1944
635140010068193369;tPad;Normal;Quarter;2;0;2681.1533
635140010147347897;tPad;Normal;Quarter;2;1;3679.2105
635140010396512148;tPad;Normal;Quarter;2;2;8727.4992
635140010870669268;Normal;Normal;Half;0;0;10559.604
635140010976665331;Normal;Normal;Half;0;1;8295.4745
635140011117303375;Normal;Normal;Half;0;2;11755.6724
635140011217699117;Normal;Normal;Half;1;0;6547.3745
635140011363307445;Normal;Normal;Half;1;1;12075.6906
635140011484624384;Normal;Normal;Half;1;2;5665.324
